triplet_id,participation,task,trial,stim1_name,stim2_name,stim3_name,choice,response_time,catch_trial_flag,token,survey_code
47131,big-malamute,set9,14,94,156,86,86,3.69,False,x117,9227.0
47135,big-malamute,set9,18,97,123,217,97,5.694,False,x117,9227.0
47136,big-malamute,set9,19,248,242,183,248,7.582,False,x117,9227.0
47137,big-malamute,set9,20,41,74,244,74,4.471,False,x117,9227.0
47139,big-malamute,set10,1,128,230,246,230,5.482,False,x117,9227.0
47142,big-malamute,set10,4,35,108,219,108,7.011,False,x117,9227.0
47143,big-malamute,set10,5,130,205,103,103,2.833,False,x117,9227.0
47145,big-malamute,set10,7,33,242,59,59,4.27,False,x117,9227.0
47148,big-malamute,set10,10,169,215,119,215,3.586,False,x117,9227.0
47149,big-malamute,set10,11,136,146,44,136,3.066,False,x117,9227.0
47150,big-malamute,set10,12,129,190,174,190,5.303,False,x117,9227.0
47151,big-malamute,set10,13,130,174,142,142,4.786,False,x117,9227.0
47155,big-malamute,set10,17,125,142,15,142,4.907,False,x117,9227.0
47156,big-malamute,set10,18,144,234,205,234,2.994,False,x117,9227.0
47157,big-malamute,set10,19,211,245,190,190,3.075,False,x117,9227.0
47158,big-malamute,set10,20,248,180,126,248,3.238,False,x117,9227.0
47159,big-malamute,set11,0,80,2,47,80,3.288,False,x117,9227.0
47160,big-malamute,set11,1,34,243,154,243,5.024,False,x117,9227.0
47164,big-malamute,set11,5,16,51,111,16,6.739,False,x117,9227.0
47166,big-malamute,set11,7,160,196,181,160,3.622,False,x117,9227.0
47170,big-malamute,set11,11,4,109,174,109,3.536,False,x117,9227.0
47171,big-malamute,set11,12,81,162,249,81,5.803,False,x117,9227.0
47174,big-malamute,set11,15,200,41,92,200,2.483,False,x117,9227.0
47177,big-malamute,set11,18,121,11,249,249,2.696,False,x117,9227.0
47178,big-malamute,set11,19,129,19,139,139,4.499,False,x117,9227.0
47180,peaceful-grizzly,set1,0,171,131,45,45,6.676,False,x119,8181.0
47182,peaceful-grizzly,set1,2,240,34,66,66,9.059,False,x119,8181.0
47184,peaceful-grizzly,set1,4,179,182,191,182,8.139,False,x119,8181.0
47185,peaceful-grizzly,set1,5,146,11,94,94,28.906,False,x119,8181.0
47186,peaceful-grizzly,set1,6,59,205,86,59,24.538,False,x119,8181.0
47187,peaceful-grizzly,set1,7,50,205,94,94,11.443,False,x119,8181.0
47192,peaceful-grizzly,set1,12,97,133,223,223,8.61,False,x119,8181.0
47194,peaceful-grizzly,set1,14,160,240,92,92,5.175,False,x119,8181.0
47196,peaceful-grizzly,set1,16,203,214,15,15,3.152,False,x119,8181.0
47200,peaceful-grizzly,set1,20,160,35,103,103,4.801,False,x119,8181.0
47204,peaceful-grizzly,set2,3,213,49,149,213,4.066,False,x119,8181.0
47206,peaceful-grizzly,set2,5,1,142,9,142,6.242,False,x119,8181.0
47207,peaceful-grizzly,set2,6,74,174,102,74,6.944,False,x119,8181.0
47209,peaceful-grizzly,set2,8,242,206,191,191,9.268,False,x119,8181.0
47211,peaceful-grizzly,set2,10,147,244,62,147,4.312,False,x119,8181.0
47213,peaceful-grizzly,set2,12,49,212,62,212,4.413,False,x119,8181.0
47216,peaceful-grizzly,set2,15,108,212,100,212,7.764,False,x119,8181.0
47217,peaceful-grizzly,set2,16,248,156,183,183,11.027,False,x119,8181.0
47221,peaceful-grizzly,set2,20,223,226,175,226,7.88,False,x119,8181.0
47223,peaceful-grizzly,set3,1,73,130,180,73,6.507,False,x119,8181.0
47225,peaceful-grizzly,set3,3,24,169,7,24,6.353,False,x119,8181.0
47227,peaceful-grizzly,set3,5,194,86,175,86,4.741,False,x119,8181.0
47228,peaceful-grizzly,set3,6,152,219,165,165,5.431,False,x119,8181.0
47229,peaceful-grizzly,set3,7,74,188,71,74,3.927,False,x119,8181.0
47230,peaceful-grizzly,set3,8,108,20,223,223,3.574,False,x119,8181.0
47231,peaceful-grizzly,set3,9,82,171,190,190,5.612,False,x119,8181.0
47232,peaceful-grizzly,set3,10,240,34,67,67,4.043,False,x119,8181.0
47235,peaceful-grizzly,set3,13,144,226,204,204,14.59,False,x119,8181.0
47236,peaceful-grizzly,set3,14,64,113,27,113,21.491,False,x119,8181.0
47237,peaceful-grizzly,set3,15,162,203,190,203,4.757,False,x119,8181.0
47241,peaceful-grizzly,set3,19,58,206,38,58,5.243,False,x119,8181.0
47242,peaceful-grizzly,set3,20,162,242,20,242,7.249,False,x119,8181.0
47243,peaceful-grizzly,set4,0,9,241,109,9,23.763,False,x119,8181.0
47245,peaceful-grizzly,set4,2,97,131,44,131,6.438,False,x119,8181.0
47246,peaceful-grizzly,set4,3,43,149,175,175,9.572,False,x119,8181.0
47252,peaceful-grizzly,set4,9,206,190,47,206,6.224,False,x119,8181.0
47253,peaceful-grizzly,set4,10,34,222,106,222,4.657,False,x119,8181.0
47254,peaceful-grizzly,set4,11,123,99,183,123,4.111,False,x119,8181.0
47255,peaceful-grizzly,set4,12,218,132,157,157,5.657,False,x119,8181.0
47256,peaceful-grizzly,set4,13,85,4,77,85,7.31,False,x119,8181.0
47257,peaceful-grizzly,set4,14,24,49,228,24,3.878,False,x119,8181.0
47259,peaceful-grizzly,set4,16,40,106,109,109,3.479,False,x119,8181.0
47260,peaceful-grizzly,set4,17,1,197,121,121,3.66,False,x119,8181.0
47262,peaceful-grizzly,set4,19,220,125,143,220,6.777,False,x119,8181.0
47264,peaceful-grizzly,set5,0,97,91,237,237,8.253,False,x119,8181.0
47269,peaceful-grizzly,set5,5,18,205,146,146,2.942,False,x119,8181.0
47270,peaceful-grizzly,set5,6,186,33,58,33,4.796,False,x119,8181.0
47272,peaceful-grizzly,set5,8,144,97,22,97,3.817,False,x119,8181.0
47274,peaceful-grizzly,set5,10,104,128,103,103,6.18,False,x119,8181.0
47275,peaceful-grizzly,set5,11,9,106,213,213,4.289,False,x119,8181.0
47276,peaceful-grizzly,set5,12,73,51,78,51,4.633,False,x119,8181.0
47277,peaceful-grizzly,set5,13,122,142,126,126,11.485,False,x119,8181.0
47278,peaceful-grizzly,set5,14,65,228,189,189,40.96,False,x119,8181.0
47280,peaceful-grizzly,set5,16,194,74,63,194,3.443,False,x119,8181.0
47282,peaceful-grizzly,set5,18,105,67,44,67,4.028,False,x119,8181.0
47283,peaceful-grizzly,set5,19,104,57,220,220,3.388,False,x119,8181.0
47286,peaceful-grizzly,set6,1,239,11,215,239,4.317,False,x119,8181.0
47288,peaceful-grizzly,set6,3,120,189,54,120,2.821,False,x119,8181.0
47290,peaceful-grizzly,set6,5,217,147,111,111,3.109,False,x119,8181.0
47291,peaceful-grizzly,set6,6,178,108,142,142,2.878,False,x119,8181.0
47293,peaceful-grizzly,set6,8,12,222,191,12,3.295,False,x119,8181.0
47294,peaceful-grizzly,set6,9,5,14,103,103,4.622,False,x119,8181.0
47296,peaceful-grizzly,set6,11,162,106,92,162,4.52,False,x119,8181.0
47297,peaceful-grizzly,set6,12,139,236,203,236,3.593,False,x119,8181.0
47299,peaceful-grizzly,set6,14,81,91,108,81,5.712,False,x119,8181.0
47300,peaceful-grizzly,set6,15,186,68,111,186,4.437,False,x119,8181.0
47301,peaceful-grizzly,set6,16,160,9,223,223,3.99,False,x119,8181.0
47302,peaceful-grizzly,set6,17,80,248,79,79,4.259,False,x119,8181.0
47305,peaceful-grizzly,set6,20,210,139,172,210,5.113,False,x119,8181.0
47306,peaceful-grizzly,set7,0,208,227,103,208,12.172,False,x119,8181.0
47309,peaceful-grizzly,set7,3,10,102,70,70,13.137,False,x119,8181.0
47313,peaceful-grizzly,set7,7,49,45,110,45,5.566,False,x119,8181.0
47314,peaceful-grizzly,set7,8,160,5,135,135,2.988,False,x119,8181.0
47315,peaceful-grizzly,set7,9,9,235,207,235,3.975,False,x119,8181.0
47316,peaceful-grizzly,set7,10,34,12,5,12,3.696,False,x119,8181.0
47319,peaceful-grizzly,set7,13,104,215,183,183,3.77,False,x119,8181.0
47320,peaceful-grizzly,set7,14,248,217,111,217,6.278,False,x119,8181.0
47321,peaceful-grizzly,set7,15,135,160,79,135,3.494,False,x119,8181.0
47322,peaceful-grizzly,set7,16,59,5,182,182,3.492,False,x119,8181.0
47323,peaceful-grizzly,set7,17,146,226,94,94,4.25,False,x119,8181.0
47324,peaceful-grizzly,set7,18,24,99,220,220,6.802,False,x119,8181.0
47328,peaceful-grizzly,set8,1,130,196,238,130,4.654,False,x119,8181.0
47330,peaceful-grizzly,set8,3,105,222,183,105,4.543,False,x119,8181.0
47331,peaceful-grizzly,set8,4,240,122,171,122,2.912,False,x119,8181.0
47333,peaceful-grizzly,set8,6,32,244,63,32,4.833,False,x119,8181.0
47335,peaceful-grizzly,set8,8,59,155,87,87,4.578,False,x119,8181.0
47336,peaceful-grizzly,set8,9,11,180,158,158,3.914,False,x119,8181.0
47339,peaceful-grizzly,set8,12,173,54,223,223,2.891,False,x119,8181.0
47341,peaceful-grizzly,set8,14,64,213,165,64,4.36,False,x119,8181.0
47342,peaceful-grizzly,set8,15,51,36,14,14,12.961,False,x119,8181.0
47343,peaceful-grizzly,set8,16,58,4,13,13,11.774,False,x119,8181.0
47344,peaceful-grizzly,set8,17,33,220,247,220,3.568,False,x119,8181.0
47346,peaceful-grizzly,set8,19,106,214,175,214,4.588,False,x119,8181.0
47348,peaceful-grizzly,set9,0,40,65,5,40,7.907,False,x119,8181.0
47351,peaceful-grizzly,set9,3,67,109,203,109,3.084,False,x119,8181.0
47353,peaceful-grizzly,set9,5,178,65,10,178,3.606,False,x119,8181.0
47354,peaceful-grizzly,set9,6,96,82,79,96,6.259,False,x119,8181.0
47356,peaceful-grizzly,set9,8,120,4,102,4,3.143,False,x119,8181.0
47358,peaceful-grizzly,set9,10,40,20,206,206,3.995,False,x119,8181.0
47359,peaceful-grizzly,set9,11,24,111,39,39,3.775,False,x119,8181.0
47361,peaceful-grizzly,set9,13,132,108,245,245,3.596,False,x119,8181.0
47365,peaceful-grizzly,set9,17,136,137,169,136,9.064,False,x119,8181.0
47366,peaceful-grizzly,set9,18,249,235,44,235,4.563,False,x119,8181.0
47367,peaceful-grizzly,set9,19,187,188,31,187,4.421,False,x119,8181.0
47368,peaceful-grizzly,set9,20,128,20,214,214,4.06,False,x119,8181.0
47369,peaceful-grizzly,set10,0,81,226,227,227,8.589,False,x119,8181.0
47370,peaceful-grizzly,set10,1,8,205,230,230,11.596,False,x119,8181.0
47371,peaceful-grizzly,set10,2,73,225,207,73,3.398,False,x119,8181.0
47372,peaceful-grizzly,set10,3,74,54,111,74,3.41,False,x119,8181.0
47374,peaceful-grizzly,set10,5,96,155,104,104,4.318,False,x119,8181.0
47375,peaceful-grizzly,set10,6,200,203,231,203,3.672,False,x119,8181.0
47377,peaceful-grizzly,set10,8,147,5,142,142,4.512,False,x119,8181.0
47378,peaceful-grizzly,set10,9,8,76,157,157,3.704,False,x119,8181.0
47379,peaceful-grizzly,set10,10,146,158,111,158,6.843,False,x119,8181.0
47386,peaceful-grizzly,set10,17,236,45,119,45,4.259,False,x119,8181.0
47387,peaceful-grizzly,set10,18,208,69,189,189,5.564,False,x119,8181.0
47389,peaceful-grizzly,set10,20,216,76,119,76,5.079,False,x119,8181.0
47390,peaceful-grizzly,set11,0,144,126,71,71,251.779,False,x119,8181.0
47391,peaceful-grizzly,set11,1,170,146,158,146,3.897,False,x119,8181.0
47393,peaceful-grizzly,set11,3,113,194,19,194,3.649,False,x119,8181.0
47394,peaceful-grizzly,set11,4,57,169,7,57,11.577,False,x119,8181.0
47396,peaceful-grizzly,set11,6,99,206,54,54,5.486,False,x119,8181.0
47397,peaceful-grizzly,set11,7,219,190,243,219,5.414,False,x119,8181.0
47398,peaceful-grizzly,set11,8,240,202,132,240,3.204,False,x119,8181.0
47400,peaceful-grizzly,set11,10,9,141,38,38,3.162,False,x119,8181.0
47404,peaceful-grizzly,set11,14,186,131,182,182,2.705,False,x119,8181.0
47405,peaceful-grizzly,set11,15,195,196,15,15,4.094,False,x119,8181.0
47406,peaceful-grizzly,set11,16,248,9,78,9,4.187,False,x119,8181.0
47407,peaceful-grizzly,set11,17,16,186,71,16,3.14,False,x119,8181.0
47409,peaceful-grizzly,set11,19,16,235,247,235,4.706,False,x119,8181.0
47643,top-flea,set1,1,68,70,31,31,9.07,False,x122,10080.0
47644,top-flea,set1,2,27,182,118,118,14.699,False,x122,10080.0
47645,top-flea,set1,3,24,130,109,130,11.298,False,x122,10080.0
47646,top-flea,set1,4,106,51,110,110,3.865,False,x122,10080.0
47647,top-flea,set1,5,164,197,182,182,7.983,False,x122,10080.0
47648,top-flea,set1,6,200,146,123,123,5.673,False,x122,10080.0
47651,top-flea,set1,9,240,226,206,240,9.421,False,x122,10080.0
47655,top-flea,set1,13,19,195,223,223,2.631,False,x122,10080.0
47657,top-flea,set1,15,105,51,118,51,7.151,False,x122,10080.0
47658,top-flea,set1,16,91,220,219,91,7.803,False,x122,10080.0
47659,top-flea,set1,17,249,92,182,182,4.621,False,x122,10080.0
47660,top-flea,set1,18,62,19,38,38,2.765,False,x122,10080.0
47664,top-flea,set2,1,131,139,213,213,352.771,False,x122,10080.0
47665,top-flea,set2,2,188,30,15,15,16.87,False,x122,10080.0
47668,top-flea,set2,5,143,243,15,243,5.933,False,x122,10080.0
47670,top-flea,set2,7,16,140,95,95,2.843,False,x122,10080.0
47672,top-flea,set2,9,115,173,47,115,4.783,False,x122,10080.0
47673,top-flea,set2,10,108,13,135,135,6.927,False,x122,10080.0
47675,top-flea,set2,12,72,118,62,72,3.853,False,x122,10080.0
47677,top-flea,set2,14,218,51,150,218,4.273,False,x122,10080.0
47679,top-flea,set2,16,171,35,13,35,4.97,False,x122,10080.0
47680,top-flea,set2,17,170,67,238,238,3.327,False,x122,10080.0
47683,top-flea,set2,20,80,57,147,57,4.08,False,x122,10080.0
47685,top-flea,set3,1,232,65,213,65,2.527,False,x122,10080.0
47686,top-flea,set3,2,8,82,68,68,2.96,False,x122,10080.0
47689,top-flea,set3,5,142,221,78,142,9.564,False,x122,10080.0
47690,top-flea,set3,6,224,132,85,85,22.867,False,x122,10080.0
47692,top-flea,set3,8,132,68,245,68,5.311,False,x122,10080.0
47694,top-flea,set3,10,129,236,249,129,4.654,False,x122,10080.0
47697,top-flea,set3,13,116,142,175,175,3.821,False,x122,10080.0
47698,top-flea,set3,14,225,58,180,58,3.78,False,x122,10080.0
47700,top-flea,set3,16,242,19,133,19,35.162,False,x122,10080.0
47701,top-flea,set3,17,58,181,22,58,16.055,False,x122,10080.0
47704,top-flea,set3,20,187,165,110,187,17.149,False,x122,10080.0
47706,top-flea,set4,1,146,187,95,187,3.048,False,x122,10080.0
47710,top-flea,set4,5,120,243,124,120,4.518,False,x122,10080.0
47712,top-flea,set4,7,160,179,12,160,3.898,False,x122,10080.0
47713,top-flea,set4,8,217,66,215,66,4.399,False,x122,10080.0
47714,top-flea,set4,9,121,227,237,121,2.88,False,x122,10080.0
47715,top-flea,set4,10,81,186,213,213,2.69,False,x122,10080.0
47719,top-flea,set4,14,139,150,195,150,3.214,False,x122,10080.0
47724,top-flea,set4,19,35,140,238,238,2.452,False,x122,10080.0
47725,top-flea,set4,20,40,50,182,182,3.059,False,x122,10080.0
47726,top-flea,set5,0,12,236,44,236,5.067,False,x122,10080.0
47727,top-flea,set5,1,27,166,23,166,2.58,False,x122,10080.0
47728,top-flea,set5,2,132,166,62,166,3.524,False,x122,10080.0
47732,top-flea,set5,6,49,227,206,49,2.072,False,x122,10080.0
47733,top-flea,set5,7,170,35,15,15,2.119,False,x122,10080.0
47737,top-flea,set5,11,212,68,157,212,2.916,False,x122,10080.0
47738,top-flea,set5,12,232,129,132,232,2.403,False,x122,10080.0
47740,top-flea,set5,14,96,172,141,172,4.924,False,x122,10080.0
47745,top-flea,set5,19,247,22,230,230,2.492,False,x122,10080.0
47746,top-flea,set5,20,8,123,215,215,6.504,False,x122,10080.0
47747,top-flea,set6,0,1,155,110,1,4.702,False,x122,10080.0
47748,top-flea,set6,1,80,210,76,80,2.572,False,x122,10080.0
47749,top-flea,set6,2,177,186,147,186,2.826,False,x122,10080.0
47751,top-flea,set6,4,188,124,207,124,59.475,False,x122,10080.0
47753,top-flea,set6,6,73,9,240,9,238.528,False,x122,10080.0
47757,top-flea,set6,10,194,123,246,194,2.557,False,x122,10080.0
47758,top-flea,set6,11,8,144,29,29,2.612,False,x122,10080.0
47762,top-flea,set6,15,8,59,152,8,3.03,False,x122,10080.0
47765,top-flea,set6,18,57,27,171,27,3.108,False,x122,10080.0
47769,top-flea,set7,1,216,248,139,248,4.65,False,x122,10080.0
47770,top-flea,set7,2,80,11,158,80,2.842,False,x122,10080.0
47773,top-flea,set7,5,97,235,100,235,3.214,False,x122,10080.0
47774,top-flea,set7,6,212,196,22,196,4.733,False,x122,10080.0
47776,top-flea,set7,8,242,189,39,189,3.27,False,x122,10080.0
47778,top-flea,set7,10,240,18,44,240,2.625,False,x122,10080.0
47780,top-flea,set7,12,35,237,211,237,458.043,False,x122,10080.0
47781,top-flea,set7,13,33,71,63,63,53.521,False,x122,10080.0
47783,top-flea,set7,15,136,237,143,143,37.883,False,x122,10080.0
47785,top-flea,set7,17,44,13,215,13,4.596,False,x122,10080.0
47786,top-flea,set7,18,16,125,111,16,11.139,False,x122,10080.0
47789,top-flea,set8,0,240,1,166,240,4.12,False,x122,10080.0
47791,top-flea,set8,2,224,242,125,242,11.388,False,x122,10080.0
47793,top-flea,set8,4,104,146,45,146,6.791,False,x122,10080.0
47794,top-flea,set8,5,27,125,238,125,4.547,False,x122,10080.0
47796,top-flea,set8,7,33,122,196,33,3.19,False,x122,10080.0
47798,top-flea,set8,9,236,124,197,124,8.628,False,x122,10080.0
47799,top-flea,set8,10,136,197,149,149,6.686,False,x122,10080.0
47803,top-flea,set8,14,72,155,36,155,3.363,False,x122,10080.0
47805,top-flea,set8,16,8,9,35,35,2.515,False,x122,10080.0
47806,top-flea,set8,17,49,35,221,221,3.931,False,x122,10080.0
47807,top-flea,set8,18,72,38,183,38,4.444,False,x122,10080.0
47808,top-flea,set8,19,249,19,188,19,5.782,False,x122,10080.0
47809,top-flea,set8,20,234,214,126,126,4.909,False,x122,10080.0
47810,top-flea,set9,0,0,205,239,239,5.664,False,x122,10080.0
47812,top-flea,set9,2,57,54,94,94,3.203,False,x122,10080.0
47813,top-flea,set9,3,2,180,78,78,4.363,False,x122,10080.0
47815,top-flea,set9,5,81,139,238,238,3.102,False,x122,10080.0
47816,top-flea,set9,6,159,62,103,103,2.633,False,x122,10080.0
47818,top-flea,set9,8,99,228,222,228,3.371,False,x122,10080.0
47821,top-flea,set9,11,69,110,165,69,3.134,False,x122,10080.0
47823,top-flea,set9,13,66,131,4,4,4.466,False,x122,10080.0
47825,top-flea,set9,15,227,166,247,247,4.183,False,x122,10080.0
47830,top-flea,set9,20,16,58,235,58,3.576,False,x122,10080.0
47831,top-flea,set10,0,194,221,126,194,5.338,False,x122,10080.0
47833,top-flea,set10,2,231,157,39,39,7.432,False,x122,10080.0
47834,top-flea,set10,3,226,131,100,131,2.461,False,x122,10080.0
47835,top-flea,set10,4,220,44,92,44,2.813,False,x122,10080.0
47837,top-flea,set10,6,0,41,80,80,7.272,False,x122,10080.0
47840,top-flea,set10,9,16,58,188,16,3.282,False,x122,10080.0
47841,top-flea,set10,10,144,57,152,152,16.83,False,x122,10080.0
47842,top-flea,set10,11,202,172,39,202,15.137,False,x122,10080.0
47843,top-flea,set10,12,187,13,173,13,24.463,False,x122,10080.0
47844,top-flea,set10,13,240,220,141,220,6.178,False,x122,10080.0
47850,top-flea,set10,19,18,20,244,244,2.985,False,x122,10080.0
47851,top-flea,set10,20,200,133,78,78,4.005,False,x122,10080.0
47853,top-flea,set11,1,227,94,39,39,2.838,False,x122,10080.0
47854,top-flea,set11,2,34,156,221,156,2.842,False,x122,10080.0
47856,top-flea,set11,4,65,49,235,235,44.879,False,x122,10080.0
47857,top-flea,set11,5,115,5,246,115,2.523,False,x122,10080.0
47858,top-flea,set11,6,76,166,142,76,9.74,False,x122,10080.0
47859,top-flea,set11,7,36,189,118,189,5.176,False,x122,10080.0
47860,top-flea,set11,8,49,222,191,49,5.915,False,x122,10080.0
47861,top-flea,set11,9,169,35,165,169,5.52,False,x122,10080.0
47862,top-flea,set11,10,169,141,38,141,7.899,False,x122,10080.0
47863,top-flea,set11,11,41,130,171,171,9.499,False,x122,10080.0
47865,top-flea,set11,13,27,12,44,44,37.396,False,x122,10080.0
47866,top-flea,set11,14,112,130,179,112,4.286,False,x122,10080.0
47870,top-flea,set11,18,226,247,103,247,13.385,False,x122,10080.0
47871,top-flea,set11,19,65,113,7,65,30.581,False,x122,10080.0
47872,top-flea,set11,20,10,50,30,50,61.178,False,x122,10080.0
48105,loving-serval,set1,1,104,1,23,1,7.031,False,x126,10131.0
48106,loving-serval,set1,2,50,115,173,115,6.833,False,x126,10131.0
48108,loving-serval,set1,4,81,186,222,222,3.013,False,x126,10131.0
48109,loving-serval,set1,5,248,50,172,172,5.047,False,x126,10131.0
48113,loving-serval,set1,9,81,4,149,4,2.787,False,x126,10131.0
48114,loving-serval,set1,10,104,178,58,178,9.966,False,x126,10131.0
48115,loving-serval,set1,11,156,116,239,116,3.735,False,x126,10131.0
48116,loving-serval,set1,12,180,165,191,180,3.432,False,x126,10131.0
48117,loving-serval,set1,13,64,51,100,100,3.161,False,x126,10131.0
48119,loving-serval,set1,15,72,11,223,223,3.501,False,x126,10131.0
48120,loving-serval,set1,16,16,227,165,16,3.746,False,x126,10131.0
48123,loving-serval,set1,19,177,58,159,159,4.545,False,x126,10131.0
48124,loving-serval,set1,20,16,50,68,68,3.775,False,x126,10131.0
48127,loving-serval,set2,2,106,43,207,207,3.957,False,x126,10131.0
48129,loving-serval,set2,4,132,4,223,132,7.349,False,x126,10131.0
48131,loving-serval,set2,6,187,165,31,165,6.069,False,x126,10131.0
48133,loving-serval,set2,8,140,142,215,142,4.583,False,x126,10131.0
48135,loving-serval,set2,10,72,203,191,72,3.498,False,x126,10131.0
48136,loving-serval,set2,11,27,188,197,188,7.67,False,x126,10131.0
48139,loving-serval,set2,14,0,85,78,0,3.186,False,x126,10131.0
48140,loving-serval,set2,15,112,9,19,19,2.561,False,x126,10131.0
48142,loving-serval,set2,17,112,188,69,69,3.05,False,x126,10131.0
48145,loving-serval,set2,20,57,62,247,247,3.737,False,x126,10131.0
48146,loving-serval,set3,0,136,196,47,47,5.206,False,x126,10131.0
48148,loving-serval,set3,2,177,170,188,170,3.761,False,x126,10131.0
48150,loving-serval,set3,4,146,51,78,146,7.774,False,x126,10131.0
48155,loving-serval,set3,9,235,109,207,207,3.823,False,x126,10131.0
48156,loving-serval,set3,10,170,54,231,231,2.945,False,x126,10131.0
48158,loving-serval,set3,12,242,228,183,228,3.439,False,x126,10131.0
48160,loving-serval,set3,14,245,242,29,242,3.062,False,x126,10131.0
48162,loving-serval,set3,16,91,196,62,91,2.759,False,x126,10131.0
48163,loving-serval,set3,17,196,197,95,95,2.871,False,x126,10131.0
48167,loving-serval,set4,0,214,85,158,214,25.327,False,x126,10131.0
48169,loving-serval,set4,2,96,129,147,96,3.029,False,x126,10131.0
48170,loving-serval,set4,3,112,232,86,232,3.57,False,x126,10131.0
48173,loving-serval,set4,6,164,133,79,164,4.952,False,x126,10131.0
48174,loving-serval,set4,7,158,14,71,158,4.877,False,x126,10131.0
48176,loving-serval,set4,9,51,116,7,51,4.061,False,x126,10131.0
48180,loving-serval,set4,13,112,236,231,236,2.82,False,x126,10131.0
48182,loving-serval,set4,15,16,1,36,16,2.763,False,x126,10131.0
48183,loving-serval,set4,16,128,19,133,128,2.899,False,x126,10131.0
48189,loving-serval,set5,1,133,222,159,159,4.533,False,x126,10131.0
48192,loving-serval,set5,4,0,154,135,0,3.149,False,x126,10131.0
48198,loving-serval,set5,10,64,73,15,64,3.461,False,x126,10131.0
48199,loving-serval,set5,11,144,51,214,51,3.038,False,x126,10131.0
48201,loving-serval,set5,13,160,13,246,13,3.065,False,x126,10131.0
48202,loving-serval,set5,14,72,27,189,27,4.371,False,x126,10131.0
48203,loving-serval,set5,15,9,18,143,143,4.174,False,x126,10131.0
48204,loving-serval,set5,16,228,190,215,215,5.925,False,x126,10131.0
48207,loving-serval,set5,19,1,2,5,1,3.003,False,x126,10131.0
48209,loving-serval,set6,0,24,217,202,24,4.736,False,x126,10131.0
48210,loving-serval,set6,1,129,202,125,202,22.183,False,x126,10131.0
48214,loving-serval,set6,5,237,45,239,237,3.162,False,x126,10131.0
48217,loving-serval,set6,8,0,169,152,152,3.486,False,x126,10131.0
48227,loving-serval,set6,18,188,68,79,68,3.249,False,x126,10131.0
48228,loving-serval,set6,19,212,172,182,182,4.506,False,x126,10131.0
48229,loving-serval,set6,20,126,187,62,187,2.519,False,x126,10131.0
48234,loving-serval,set7,4,59,94,135,59,2.429,False,x126,10131.0
48235,loving-serval,set7,5,121,129,23,129,3.494,False,x126,10131.0
48237,loving-serval,set7,7,96,33,103,33,2.733,False,x126,10131.0
48240,loving-serval,set7,10,96,196,197,197,5.241,False,x126,10131.0
48243,loving-serval,set7,13,177,108,215,108,2.466,False,x126,10131.0
48245,loving-serval,set7,15,24,116,104,116,6.71,False,x126,10131.0
48247,loving-serval,set7,17,99,174,191,174,3.03,False,x126,10131.0
48252,loving-serval,set8,1,169,214,31,169,2.51,False,x126,10131.0
48253,loving-serval,set8,2,208,206,86,208,3.248,False,x126,10131.0
48255,loving-serval,set8,4,10,211,174,10,3.772,False,x126,10131.0
48262,loving-serval,set8,11,113,157,183,183,6.668,False,x126,10131.0
48263,loving-serval,set8,12,121,183,31,183,3.444,False,x126,10131.0
48264,loving-serval,set8,13,112,141,111,111,5.445,False,x126,10131.0
48266,loving-serval,set8,15,67,140,211,67,2.778,False,x126,10131.0
48267,loving-serval,set8,16,49,238,95,238,2.657,False,x126,10131.0
48268,loving-serval,set8,17,43,52,47,43,3.151,False,x126,10131.0
48272,loving-serval,set9,0,41,210,219,41,6.303,False,x126,10131.0
48273,loving-serval,set9,1,240,9,43,240,2.689,False,x126,10131.0
48274,loving-serval,set9,2,218,99,140,99,2.489,False,x126,10131.0
48275,loving-serval,set9,3,200,194,133,194,4.639,False,x126,10131.0
48276,loving-serval,set9,4,96,203,86,203,2.59,False,x126,10131.0
48279,loving-serval,set9,7,33,147,142,33,4.687,False,x126,10131.0
48283,loving-serval,set9,11,73,212,241,241,2.611,False,x126,10131.0
48284,loving-serval,set9,12,244,70,230,70,5.758,False,x126,10131.0
48285,loving-serval,set9,13,177,65,99,99,5.087,False,x126,10131.0
48286,loving-serval,set9,14,72,204,62,204,2.551,False,x126,10131.0
48287,loving-serval,set9,15,152,41,181,152,5.032,False,x126,10131.0
48288,loving-serval,set9,16,228,205,159,205,8.881,False,x126,10131.0
48295,loving-serval,set10,2,191,125,87,191,2.785,False,x126,10131.0
48297,loving-serval,set10,4,177,186,119,186,2.81,False,x126,10131.0
48298,loving-serval,set10,5,147,92,181,92,5.283,False,x126,10131.0
48303,loving-serval,set10,10,240,162,15,162,3.882,False,x126,10131.0
48305,loving-serval,set10,12,249,108,77,108,4.932,False,x126,10131.0
48308,loving-serval,set10,15,80,121,216,121,3.768,False,x126,10131.0
48309,loving-serval,set10,16,11,182,230,230,6.202,False,x126,10131.0
48312,loving-serval,set10,19,41,150,143,150,4.579,False,x126,10131.0
48313,loving-serval,set10,20,200,1,191,1,5.209,False,x126,10131.0
48317,loving-serval,set11,3,80,243,108,243,3.676,False,x126,10131.0
48318,loving-serval,set11,4,96,33,220,96,4.372,False,x126,10131.0
48319,loving-serval,set11,5,149,62,7,149,5.487,False,x126,10131.0
48320,loving-serval,set11,6,112,186,58,58,3.015,False,x126,10131.0
